{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242600040 242600004,B,75,B 75,Lübecker Straße,2,417,4,833.0,,0,,"LINESTRING (10.026874 53.559220,10.026915 53.559241,10.026982 53.559278,10.027019 53.559299)",EPSG:4326
242600040 242600004,B,75,B 75,Lübecker Straße,2,417,4,833.0,,0,,"LINESTRING (10.027019 53.559299,10.027029 53.559305,10.027116 53.559353,10.027170 53.559383,10.027232 53.559414,10.027266 53.559431,10.027331 53.559460,10.027983 53.559756,10.028328 53.559915,10.028433 53.559964,10.028588 53.560035,10.028794 53.560129,10.028892 53.560174,10.029066 53.560252,10.029224 53.560325,10.029386 53.560399,10.029686 53.560536,10.029859 53.560614,10.030019 53.560685,10.030175 53.560760,10.030313 53.560826,10.030449 53.560891,10.030608 53.560963,10.030859 53.561073,10.030982 53.561131,10.031044 53.561161,10.031163 53.561218,10.031281 53.561276,10.031499 53.561389,10.031709 53.561513,10.031725 53.561519)",EPSG:4326
242600040 242600004,B,75,B 75,Lübecker Straße,2,417,4,833.0,,0,,"LINESTRING (10.031725 53.561519,10.031777 53.561540,10.031901 53.561625,10.031941 53.561655,10.032011 53.561713,10.032065 53.561763,10.032107 53.561802,10.032137 53.561832,10.032186 53.561881,10.032261 53.561965,10.032310 53.562024,10.032313 53.562027)",EPSG:4326
242600040 242600004,B,75,B 75,Lübecker Straße,2,417,4,833.0,,0,,"LINESTRING (10.032313 53.562027,10.032396 53.562120,10.032488 53.562226,10.032586 53.562334,10.032724 53.562484,10.032772 53.562534,10.032861 53.562629,10.033021 53.562794,10.033319 53.563103,10.033434 53.563221,10.033531 53.563323,10.033551 53.563342,10.033621 53.563413,10.033699 53.563489,10.033797 53.563581,10.034034 53.563797,10.034191 53.563937,10.034307 53.564041,10.034472 53.564174)",EPSG:4326
242600002 242600104,B,4,B 4,Veddeler Brückenstraße,2,134,1,268.0,,0,,"LINESTRING (10.023057 53.528256,10.023373 53.528778,10.023560 53.529086,10.023797 53.529423,10.023943 53.529609,10.024110 53.529781,10.024754 53.530435)",EPSG:4326
242600126 242600003,B,4,B 4,Billhorner Brückenstraße,2,133,1,849.0,,0,,"LINESTRING (10.029274 53.535427,10.029317 53.535480,10.029699 53.535970,10.030038 53.536445,10.031045 53.537957,10.031230 53.538241,10.031305 53.538362,10.031483 53.538608)",EPSG:4326
242600126 242600003,B,4,B 4,Billhorner Brückenstraße,2,133,1,849.0,,0,,"LINESTRING (10.031483 53.538608,10.031611 53.538785,10.032140 53.539526)",EPSG:4326
242600126 242600003,B,4,B 4,Billhorner Brückenstraße,2,132,1,849.0,,0,,"LINESTRING (10.032140 53.539526,10.032294 53.539741)",EPSG:4326
242600126 242600003,B,4,B 4,Billhorner Brückenstraße,2,133,1,849.0,,0,,"LINESTRING (10.032294 53.539741,10.032480 53.540002,10.032670 53.540191)",EPSG:4326
242500005 242500043,B,447,B 447,Hoheluftchaussee,2,316,3,243.0,,0,,"LINESTRING (9.969594 53.584090,9.969428 53.584327,9.969366 53.584420,9.969309 53.584504,9.969229 53.584623,9.969181 53.584694,9.969129 53.584774,9.969118 53.584791)",EPSG:4326
242500005 242500043,B,447,B 447,Hoheluftchaussee,2,316,3,243.0,,0,,"LINESTRING (9.969118 53.584791,9.969080 53.584852,9.969039 53.584923,9.969010 53.584976,9.968995 53.585007,9.968968 53.585060,9.968936 53.585125,9.968895 53.585216,9.968868 53.585279,9.968846 53.585345,9.968797 53.585479,9.968780 53.585527,9.968753 53.585608)",EPSG:4326
242500005 242500043,B,447,B 447,Hoheluftchaussee,2,316,3,243.0,,0,,"LINESTRING (9.968753 53.585608,9.968729 53.585683,9.968701 53.585772,9.968680 53.585840,9.968645 53.585948,9.968634 53.585988,9.968584 53.586184)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.968584 53.586184,9.968545 53.586284,9.968504 53.586396,9.968471 53.586481,9.968451 53.586532,9.968408 53.586648,9.968395 53.586684,9.968376 53.586739,9.968355 53.586807,9.968342 53.586849,9.968313 53.586942,9.968297 53.586995,9.968292 53.587012)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.968292 53.587012,9.968281 53.587052,9.968267 53.587101,9.968252 53.587157,9.968223 53.587280,9.968176 53.587501,9.968135 53.587696,9.968066 53.588033,9.968044 53.588140,9.968016 53.588277,9.968006 53.588331,9.967995 53.588386,9.967976 53.588493,9.967953 53.588611,9.967939 53.588703,9.967904 53.588848,9.967884 53.588940,9.967876 53.588979,9.967870 53.589013,9.967860 53.589082)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.967860 53.589082,9.967853 53.589136,9.967843 53.589196,9.967828 53.589276,9.967811 53.589354,9.967779 53.589491,9.967744 53.589627,9.967715 53.589741,9.967696 53.589824,9.967677 53.589913,9.967656 53.590009)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,321,3,2815.0,,0,,"LINESTRING (9.936643 53.578089,9.936594 53.578138,9.936345 53.578436,9.936074 53.578771,9.935944 53.578918,9.935895 53.578992)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.967656 53.590009,9.967642 53.590074,9.967626 53.590148,9.967604 53.590245,9.967582 53.590346,9.967563 53.590426,9.967547 53.590487,9.967536 53.590524,9.967511 53.590594,9.967495 53.590639,9.967471 53.590706,9.967409 53.590892,9.967402 53.590914)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.967402 53.590914,9.967379 53.590993,9.967366 53.591041,9.967352 53.591091,9.967334 53.591152,9.967315 53.591218,9.967295 53.591286,9.967268 53.591391,9.967242 53.591491)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.967242 53.591491,9.967231 53.591534,9.967185 53.591686,9.967152 53.591793,9.967122 53.591892,9.967061 53.592117,9.966998 53.592368,9.966975 53.592465,9.966940 53.592612,9.966881 53.592847,9.966795 53.593197,9.966774 53.593292,9.966742 53.593434,9.966721 53.593531,9.966681 53.593705)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.966681 53.593705,9.966680 53.593713,9.966607 53.594031,9.966607 53.594035)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.966607 53.594035,9.966586 53.594124)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.966586 53.594124,9.966585 53.594128,9.966536 53.594364,9.966512 53.594499)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983887 53.595698,9.983888 53.595722,9.983921 53.595876,9.983929 53.596104,9.983929 53.596223,9.983933 53.596417)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.966512 53.594499,9.966512 53.594502,9.966488 53.594630,9.966470 53.594721,9.966457 53.594796,9.966444 53.594876,9.966432 53.594945,9.966417 53.595025,9.966401 53.595107,9.966384 53.595201,9.966372 53.595271,9.966356 53.595354,9.966348 53.595388,9.966320 53.595498,9.966303 53.595568,9.966280 53.595657,9.966251 53.595771,9.966218 53.595902,9.966196 53.595984,9.966161 53.596117,9.966138 53.596196,9.966123 53.596254,9.966101 53.596333,9.966061 53.596466,9.966040 53.596529,9.966025 53.596576,9.966008 53.596623,9.965962 53.596748,9.965941 53.596801,9.965876 53.596967,9.965797 53.597172,9.965760 53.597267,9.965721 53.597369,9.965680 53.597475,9.965657 53.597536,9.965619 53.597634,9.965587 53.597716,9.965558 53.597791,9.965534 53.597854,9.965510 53.597919,9.965470 53.598020,9.965436 53.598109,9.965409 53.598180,9.965358 53.598308,9.965340 53.598349,9.965324 53.598385,9.965306 53.598420,9.965283 53.598461,9.965256 53.598503,9.965229 53.598540)",EPSG:4326
242500043 232500022,B,447,B 447,Lokstedter Steindamm,2,317,3,1445.0,,0,,"LINESTRING (9.965229 53.598540,9.965218 53.598555,9.965196 53.598583,9.965175 53.598611,9.965105 53.598693,9.965055 53.598750,9.965007 53.598801,9.964924 53.598889,9.964863 53.598954)",EPSG:4326
232500066 232500065,B,447,B 447,Niendorfer Marktplatz,2,318,3,168.0,,0,,"LINESTRING (9.950594 53.617172,9.950577 53.617207,9.950510 53.617332,9.950452 53.617422,9.950413 53.617482,9.950349 53.617568,9.950327 53.617600,9.950223 53.617704,9.950218 53.617708)",EPSG:4326
232500066 232500065,B,447,B 447,Niendorfer Marktplatz,2,318,3,168.0,,0,,"LINESTRING (9.950218 53.617708,9.950138 53.617766,9.950090 53.617797,9.950047 53.617821,9.949962 53.617864,9.949880 53.617904,9.949840 53.617922,9.949677 53.617988,9.949490 53.618053,9.949428 53.618074,9.949351 53.618097,9.949277 53.618117,9.949070 53.618172,9.948931 53.618205)",EPSG:4326
232500065 232500015,B,447,B 447,Friedrich-Ebert-Straße,2,318,3,1368.0,,0,,"LINESTRING (9.948931 53.618205,9.948340 53.618345)",EPSG:4326
232500065 232500015,B,447,B 447,Friedrich-Ebert-Straße,2,318,3,1368.0,,0,,"LINESTRING (9.948340 53.618345,9.948315 53.618351,9.948085 53.618419,9.947768 53.618519,9.947707 53.618540,9.947630 53.618567,9.947517 53.618604,9.947438 53.618628,9.947395 53.618641,9.947042 53.618819,9.946823 53.618956,9.946569 53.619134,9.946529 53.619171,9.946410 53.619286,9.946338 53.619356,9.946252 53.619448,9.946176 53.619534,9.946122 53.619593,9.946064 53.619653,9.946023 53.619694,9.945936 53.619774,9.945841 53.619847,9.945713 53.619942,9.945451 53.620116,9.945354 53.620177,9.945319 53.620197,9.945212 53.620254,9.945110 53.620299,9.944980 53.620353,9.944832 53.620410,9.944723 53.620449,9.944623 53.620484,9.944530 53.620513,9.944470 53.620530,9.944312 53.620574,9.944200 53.620602,9.944084 53.620630,9.943890 53.620678,9.943690 53.620731,9.943515 53.620791,9.943392 53.620838,9.943291 53.620882,9.943202 53.620926,9.943125 53.620967,9.943049 53.621007,9.942999 53.621037,9.942923 53.621086,9.942874 53.621118,9.942837 53.621145,9.942773 53.621194,9.942625 53.621309,9.942576 53.621348,9.942475 53.621431,9.942356 53.621533,9.942297 53.621585,9.942207 53.621670,9.942167 53.621710,9.941790 53.622106,9.941709 53.622192,9.941349 53.622597,9.941157 53.622810,9.941070 53.622911,9.941020 53.622966,9.940985 53.623003,9.940879 53.623111,9.940747 53.623252,9.940589 53.623424,9.940462 53.623565,9.940344 53.623693,9.940229 53.623820,9.940081 53.623969,9.940043 53.624004,9.939978 53.624065,9.939920 53.624114,9.939879 53.624151,9.939784 53.624227,9.939745 53.624259,9.939657 53.624325,9.939571 53.624388,9.939333 53.624557,9.938943 53.624843,9.938799 53.624964,9.938641 53.625067,9.938406 53.625219,9.938263 53.625323,9.938194 53.625377,9.937740 53.625737,9.937566 53.625871,9.937486 53.625930,9.937303 53.626059,9.937202 53.626132,9.937141 53.626171,9.936959 53.626294,9.936784 53.626401,9.936560 53.626527,9.936280 53.626676,9.936218 53.626706,9.935912 53.626837,9.935755 53.626902,9.935503 53.627000,9.935389 53.627039,9.935275 53.627077)",EPSG:4326
232500015 232500017,B,447,B 447,Frohmestraße,2,319,3,368.0,,0,,"LINESTRING (9.935275 53.627077,9.934047 53.627484,9.933730 53.627603,9.933498 53.627701,9.933428 53.627733,9.933265 53.627811,9.933157 53.627865,9.932941 53.627982,9.932830 53.628047,9.932710 53.628121,9.932646 53.628161,9.932531 53.628242,9.932424 53.628320,9.932282 53.628426,9.932082 53.628576,9.931950 53.628669,9.931914 53.628693,9.931862 53.628726,9.931742 53.628793,9.931550 53.628911,9.931259 53.629105,9.931181 53.629176,9.931128 53.629229)",EPSG:4326
232500017 232500005,B,447,B 447,Schleswiger Damm,2,319,3,741.0,,0,,"LINESTRING (9.931128 53.629229,9.931029 53.629328,9.930646 53.629610,9.930441 53.629757,9.930319 53.629836,9.930022 53.630031,9.929756 53.630212,9.929657 53.630280,9.929512 53.630372,9.929301 53.630513,9.929077 53.630657,9.928956 53.630735,9.928870 53.630789,9.928777 53.630846,9.928506 53.631011,9.928336 53.631112,9.928002 53.631310,9.927685 53.631500,9.927557 53.631577,9.927405 53.631668,9.927170 53.631811,9.926881 53.631987,9.926637 53.632137,9.926306 53.632341,9.926053 53.632499,9.925834 53.632639,9.925634 53.632768,9.925414 53.632909,9.925237 53.633025,9.925012 53.633181,9.924756 53.633353,9.924600 53.633462,9.924256 53.633704,9.924071 53.633818,9.923847 53.633984,9.923592 53.634167)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,403,4,1268.0,,0,,"LINESTRING (9.983407 53.590143,9.983487 53.590330,9.983535 53.590497,9.983552 53.590576,9.983567 53.590660,9.983578 53.590756,9.983592 53.590870,9.983613 53.591040,9.983652 53.591346,9.983670 53.591482)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,403,4,1268.0,,0,,"LINESTRING (9.983670 53.591482,9.983684 53.591588,9.983724 53.591765,9.983787 53.592014,9.983837 53.592198,9.983864 53.592288,9.983885 53.592351,9.983894 53.592372)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,403,4,1268.0,,0,,"LINESTRING (9.983894 53.592372,9.983901 53.592389,9.983913 53.592423,9.983951 53.592530,9.983975 53.592681,9.983986 53.592775,9.983989 53.592830,9.983988 53.592874,9.983986 53.592914,9.983983 53.593004,9.983977 53.593068,9.983960 53.593142)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,403,4,1268.0,,0,,"LINESTRING (9.983960 53.593142,9.983934 53.593254,9.983932 53.593315,9.983933 53.593454,9.983932 53.593747,9.983933 53.593883,9.983933 53.594241,9.983933 53.594400,9.983931 53.594472,9.983933 53.594673,9.983929 53.594858,9.983919 53.595068)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,403,4,1268.0,,0,,"LINESTRING (9.983919 53.595068,9.983919 53.595088,9.983910 53.595185)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983910 53.595185,9.983907 53.595211,9.983898 53.595317,9.983889 53.595448,9.983886 53.595550,9.983887 53.595689)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983887 53.595689,9.983887 53.595698)",EPSG:4326
232500023 232600133,B,433,B 433,Alsterkrugchaussee,2,406,4,2766.0,,0,,"LINESTRING (9.987653 53.603838,9.987862 53.604108)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983929 53.596687,9.983925 53.596766,9.983921 53.597295,9.983922 53.597471,9.983924 53.599578,9.983922 53.599684,9.983922 53.599853,9.983921 53.599966,9.983918 53.600061,9.983915 53.600128,9.983910 53.600172)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983910 53.600172,9.983896 53.600289)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.983896 53.600289,9.983896 53.600291,9.983896 53.600342,9.983896 53.600397,9.983900 53.600461,9.983914 53.600512,9.983938 53.600580,9.983978 53.600653,9.984003 53.600688,9.984037 53.600737,9.984069 53.600774,9.984107 53.600814,9.984173 53.600880,9.984282 53.600962)",EPSG:4326
242500006 232500069,B,433,B 433,Tarpenbekstraße,2,405,4,1268.0,,0,,"LINESTRING (9.984282 53.600962,9.984289 53.600967,9.984399 53.601034,9.984470 53.601080,9.984539 53.601131,9.984593 53.601176,9.984641 53.601226,9.984685 53.601286,9.984745 53.601387)",EPSG:4326
232500069 232500023,B,433,B 433,Rosenbrook,2,406,4,283.0,,0,,"LINESTRING (9.984745 53.601387,9.984772 53.601439,9.984887 53.601648,9.984924 53.601708,9.984964 53.601766,9.985009 53.601824,9.985070 53.601892,9.985101 53.601927,9.985139 53.601964,9.985183 53.602005,9.985242 53.602053,9.985280 53.602083,9.985326 53.602115,9.985387 53.602151,9.985571 53.602251,9.985957 53.602468,9.986530 53.602842,9.986869 53.603073,9.987172 53.603285,9.987280 53.603395)",EPSG:4326
252500115 252500107,B,75,B 75,Hohe Straße,2,710,7,795.0,,0,,"LINESTRING (9.969411 53.450654,9.969609 53.450654,9.970877 53.450619,9.970996 53.450614,9.971078 53.450611,9.971186 53.450609,9.971271 53.450610,9.971341 53.450612,9.971341 53.450612)",EPSG:4326
252500115 252500107,B,75,B 75,Hohe Straße,2,705,7,795.0,,0,,"LINESTRING (9.971341 53.450612,9.971438 53.450617,9.971619 53.450634,9.971729 53.450649,9.971827 53.450662,9.971898 53.450681,9.971978 53.450705,9.972087 53.450744,9.972666 53.450977,9.972776 53.451020,9.972874 53.451062,9.973250 53.451200,9.973481 53.451272,9.973622 53.451312,9.974154 53.451445,9.974374 53.451494,9.974641 53.451547,9.974778 53.451570,9.975137 53.451616,9.975377 53.451635,9.975625 53.451653,9.975742 53.451658,9.976551 53.451699,9.976672 53.451708,9.977152 53.451735,9.977331 53.451743,9.977575 53.451748,9.977751 53.451749)",EPSG:4326
252500115 252500107,B,75,B 75,Hohe Straße,2,705,7,795.0,,0,,"LINESTRING (9.977751 53.451749,9.977776 53.451749,9.978051 53.451728,9.978265 53.451703,9.978421 53.451683)",EPSG:4326
252500115 252500107,B,75,B 75,Hohe Straße,2,705,7,795.0,,0,,"LINESTRING (9.978421 53.451683,9.978807 53.451632,9.978883 53.451624,9.979473 53.451556,9.979876 53.451504,9.980265 53.451454,9.980420 53.451430,9.980430 53.451429,9.980620 53.451392,9.980928 53.451359)",EPSG:4326
242500021 242500020,B,4,B 4,Ludwig-Erhard-Straße,2,102,1,904.0,,0,,"LINESTRING (9.986544 53.547752,9.986426 53.547777,9.986343 53.547787,9.986130 53.547819,9.985774 53.547891,9.985584 53.547928,9.985254 53.547999,9.984870 53.548069,9.984729 53.548101)",EPSG:4326
242500021 242500020,B,4,B 4,Ludwig-Erhard-Straße,2,107,1,904.0,,0,,"LINESTRING (9.984729 53.548101,9.984118 53.548240,9.983902 53.548288,9.983621 53.548347,9.983452 53.548378,9.983049 53.548463,9.982492 53.548576,9.982029 53.548670,9.980855 53.548909,9.980585 53.548964,9.980169 53.549048,9.979771 53.549128,9.979495 53.549174,9.979136 53.549229,9.978701 53.549286,9.978072 53.549342,9.977895 53.549352)",EPSG:4326
242500021 242500020,B,4,B 4,Ludwig-Erhard-Straße,2,106,1,904.0,,0,,"LINESTRING (9.977895 53.549352,9.977887 53.549353,9.977529 53.549365,9.977129 53.549367,9.976646 53.549382,9.976065 53.549410,9.975675 53.549438,9.975526 53.549453,9.975269 53.549465,9.975033 53.549469,9.974778 53.549485,9.974665 53.549504,9.974652 53.549506,9.974378 53.549542,9.974120 53.549587,9.973554 53.549693,9.973355 53.549749)",EPSG:4326
242500020 242500019,B,4,B 4,Millerntordamm,2,106,1,142.0,,0,,"LINESTRING (9.973355 53.549749,9.973255 53.549775,9.972900 53.549829,9.972555 53.549881,9.972299 53.549915,9.972174 53.549934)",EPSG:4326
242500020 242500019,B,4,B 4,Millerntordamm,2,106,1,142.0,,0,,"LINESTRING (9.972174 53.549934,9.971988 53.549960,9.971530 53.550055,9.971309 53.550119)",EPSG:4326
242500019 242500018,B,4,B 4,Millerntorplatz,2,106,1,118.0,,0,,"LINESTRING (9.971309 53.550119,9.971193 53.550190,9.970716 53.550402)",EPSG:4326
242500019 242500018,B,4,B 4,Millerntorplatz,2,106,1,118.0,,0,,"LINESTRING (9.970716 53.550402,9.969886 53.550771)",EPSG:4326
242500260 242500139,B,4,B 4,Neuer Pferdemarkt,2,109,1,230.0,,0,,"LINESTRING (9.964288 53.556460,9.964134 53.556850,9.964130 53.556935,9.964131 53.557042,9.964130 53.557043)",EPSG:4326
242500260 242500139,B,4,B 4,Neuer Pferdemarkt,2,109,1,230.0,,0,,"LINESTRING (9.964130 53.557043,9.964093 53.557239,9.964037 53.557552,9.964014 53.557673,9.963996 53.557730,9.963995 53.557731)",EPSG:4326
242500260 242500139,B,4,B 4,Neuer Pferdemarkt,2,109,1,230.0,,0,,"LINESTRING (9.963995 53.557731,9.963897 53.557952,9.963792 53.558056,9.963690 53.558143,9.963571 53.558228,9.963516 53.558260)",EPSG:4326
242500260 242500139,B,4,B 4,Neuer Pferdemarkt,2,109,1,230.0,,0,,"LINESTRING (9.963516 53.558260,9.963312 53.558380)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,304,3,2815.0,,0,,"LINESTRING (9.940838 53.573274,9.940741 53.573368,9.940575 53.573551,9.940373 53.573789)",EPSG:4326
242500003 242500152,B,4,B 4,Kieler Straße,2,304,3,61.0,,0,,"LINESTRING (9.941318 53.572811,9.941245 53.572871,9.941178 53.572933,9.941105 53.573007,9.941049 53.573062,9.941015 53.573091,9.940990 53.573114,9.940958 53.573145,9.940926 53.573181,9.940891 53.573218,9.940838 53.573274)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,304,3,2815.0,,0,,"LINESTRING (9.940373 53.573789,9.940371 53.573792,9.940273 53.573900,9.940047 53.574177,9.940001 53.574231)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,321,3,2815.0,,0,,"LINESTRING (9.940001 53.574231,9.939909 53.574338,9.939848 53.574410,9.939622 53.574651,9.939466 53.574824,9.938956 53.575408,9.938714 53.575664,9.938576 53.575827,9.938490 53.575932,9.938405 53.576039,9.937796 53.576734,9.937721 53.576821,9.937550 53.577022,9.937395 53.577212,9.937218 53.577425,9.936914 53.577772,9.936693 53.578038,9.936643 53.578089)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,321,3,2815.0,,0,,"LINESTRING (9.935895 53.578992,9.935850 53.579058,9.935633 53.579293,9.935404 53.579547,9.935087 53.579909,9.934941 53.580085,9.934706 53.580382,9.934615 53.580517,9.934552 53.580643,9.934455 53.580897,9.934335 53.581263,9.934222 53.581641,9.934027 53.582307,9.934000 53.582373)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,321,3,2815.0,,0,,"LINESTRING (9.934000 53.582373,9.933977 53.582427,9.933880 53.582645,9.933834 53.582758,9.933795 53.582871,9.933767 53.582961,9.933734 53.583131,9.933725 53.583211,9.933733 53.583348,9.933730 53.583390)",EPSG:4326
242500152 242500004,B,4,B 4,Kieler Straße,2,321,3,2815.0,,0,,"LINESTRING (9.933730 53.583390,9.933718 53.583543,9.933676 53.583685,9.933601 53.583920,9.933485 53.584262,9.933370 53.584588,9.933211 53.584984,9.932922 53.585566,9.932705 53.586000,9.932394 53.586613,9.932062 53.587271,9.931405 53.588592,9.931258 53.588885,9.931023 53.589352,9.930885 53.589640,9.930823 53.589780,9.930769 53.589920,9.930646 53.590239,9.930521 53.590562,9.930433 53.590784,9.930409 53.590840,9.930343 53.590976,9.930307 53.591038,9.930243 53.591129,9.930171 53.591213,9.930043 53.591358,9.929931 53.591475,9.929850 53.591551,9.929771 53.591618,9.929697 53.591673,9.929528 53.591789,9.929381 53.591881,9.929211 53.591979,9.929105 53.592031,9.928908 53.592151,9.928511 53.592403,9.928408 53.592485,9.928305 53.592559,9.928002 53.592776,9.927690 53.592995,9.927268 53.593289,9.927025 53.593457,9.926661 53.593685,9.926558 53.593745,9.926214 53.593934,9.926073 53.594012,9.925640 53.594249,9.925503 53.594323,9.925170 53.594508,9.924877 53.594659,9.924821 53.594692,9.924753 53.594733,9.924670 53.594786,9.924552 53.594862,9.924443 53.594935,9.924357 53.594995,9.923992 53.595273,9.923614 53.595553,9.923317 53.595777)",EPSG:4326
242500178 242500003,B,4,B 4,Kieler Straße,2,304,3,32.0,,0,,"LINESTRING (9.941618 53.572581,9.941504 53.572671,9.941318 53.572811)",EPSG:4326
242500252 242500180,B,4,B 4,Eimsbütteler Marktplatz,2,304,3,34.0,,0,,"LINESTRING (9.943298 53.572396,9.943191 53.572449,9.943118 53.572484,9.943078 53.572503,9.943033 53.572526,9.942990 53.572546,9.942938 53.572567,9.942893 53.572584)",EPSG:4326
242500180 242500253,B,4,B 4,Eimsbütteler Marktplatz,2,304,3,40.0,,0,,"LINESTRING (9.942893 53.572584,9.942876 53.572591,9.942829 53.572607,9.942789 53.572620,9.942754 53.572631,9.942714 53.572643,9.942662 53.572657,9.942599 53.572673,9.942524 53.572689,9.942448 53.572705,9.942343 53.572727)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.945403 53.562996,9.945335 53.563099,9.945282 53.563188,9.945245 53.563252,9.945194 53.563342,9.945139 53.563447,9.945109 53.563502,9.945079 53.563561,9.945054 53.563613,9.945051 53.563617)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.945051 53.563617,9.944977 53.563779,9.944946 53.563852,9.944912 53.563931,9.944879 53.564017,9.944846 53.564106,9.944823 53.564172,9.944795 53.564251,9.944767 53.564329,9.944737 53.564415,9.944702 53.564514,9.944685 53.564567,9.944668 53.564624,9.944652 53.564679,9.944627 53.564773,9.944604 53.564875,9.944587 53.564962,9.944568 53.565061,9.944562 53.565158,9.944562 53.565194,9.944587 53.565315,9.944607 53.565384)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.944607 53.565384,9.944618 53.565422,9.944643 53.565509,9.944659 53.565560,9.944692 53.565670,9.944715 53.565749,9.944745 53.565856,9.944754 53.565899,9.944761 53.565938,9.944764 53.565963,9.944767 53.565995,9.944769 53.566023)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.944769 53.566023,9.944769 53.566024,9.944770 53.566063,9.944770 53.566092,9.944767 53.566149,9.944760 53.566221,9.944746 53.566287,9.944733 53.566327,9.944721 53.566364,9.944707 53.566400,9.944694 53.566428,9.944675 53.566465,9.944650 53.566509,9.944609 53.566573,9.944564 53.566638,9.944507 53.566713,9.944464 53.566770,9.944439 53.566802,9.944333 53.566940,9.944278 53.567015,9.944235 53.567075,9.944199 53.567129,9.944179 53.567160,9.944160 53.567193,9.944133 53.567245,9.944108 53.567298,9.944099 53.567318,9.944087 53.567349,9.944074 53.567390,9.944060 53.567434,9.944037 53.567531,9.944031 53.567562,9.944020 53.567624,9.944014 53.567695,9.944011 53.567740,9.944006 53.567808,9.944006 53.567850,9.944005 53.567921,9.944006 53.567960,9.944009 53.568010,9.944014 53.568091,9.944021 53.568161,9.944031 53.568247,9.944039 53.568305,9.944049 53.568380,9.944054 53.568418)",EPSG:4326
